ISOAlpha2;CommodityName;UnitFactor;Concentration;ConcComment;UsedFactor;UsedComment
ZW;"Phosphate rock (natural phosphates)";0.001;1;NULL;0.001;P2O5
ZW;Potash;0;NULL;NULL;0.001;"K2O; BGS reports for some countries K2O content in 'potassic salts', 'nitrate', or 'chloride'"
ZW;"Qartz and quartzite";0;NULL;NULL;0.001;0
ZW;"Strontium minerals";0;NULL;NULL;0.001;0
ZW;Sulphur;0;NULL;NULL;0.001;"elem. And ind. Sulfur"
ZW;"Sulphur from pyrites";0.001;1;NULL;0.001;0
ZW;"Sulphur as a by-product of natural gas etc.";0;NULL;NULL;0.001;0
ZW;"Talc (steatite, soapstone, pyrophyllite)";0.001;1;NULL;0.001;0
ZW;Asbestos;0.001;1;NULL;0.001;"fibre; BGS reports sometimes chrysotile and Amphibole"
ZW;Perlite;0.001;NULL;NULL;0.001;0
AE;"Construction Minerals nec";0.001;1;NULL;0.001;0
BE;"Iron ores";0;NULL;NULL;2.17391304347826;"based on global metal contents in crude Fe ores (46 %)"
BE;Arsenic;0.001;1;NULL;0.001;"By-product of other ores"
BE;Cadmium;0.001;1;NULL;0.001;"By-product of other ores"
BE;Cobalt;0;NULL;NULL;0.001;0
BE;Germanium;0.001;1;NULL;0.001;"By-product of other ores"
BE;"Indium and Thallium";0.001;NULL;NULL;0.001;0
BE;Selenium;0.001;1;NULL;0.001;"By-product of other ores"
BE;Strontium;0;NULL;NULL;0.001;0
BE;Tellurium;0.001;NULL;NULL;0.001;0
BE;Uranium;0.001;0.00012;NULL;8.33333333333333;"Regional average"
BE;Kaolin;0.001;1;NULL;0.001;0
BE;"Sillica sand (quartzsand)";0;NULL;NULL;1;"Sand, silica and quartz"
BE;Chalk;0;NULL;NULL;1;0
BE;"Igneous rock (basalt, basaltic lava, diabase, granite, porphyry, etc.)";0;NULL;NULL;1;0
BE;Limestone;0;NULL;NULL;0.001;"Limestone flux and calcareous stone"
BE;"Slate including fill (incl. roof slate)";0;NULL;NULL;0.001;0
BE;"Crushed stone";0.001;1;NULL;0.001;0
BE;Barite;0.001;1;NULL;0.001;0
BE;Potash;0;NULL;NULL;2.22222222222222;"based on K2O content in gross potash weight (45 %)"
BE;"Strontium minerals";0;NULL;NULL;0.001;0
BE;"Sulphur as a by-product of natural gas etc.";0.001;1;NULL;0.001;0
BE;"Gypsum and anhydrite";0.001;NULL;NULL;0.001;0
BE;"Marble, travertines etc.";0;NULL;NULL;1;0
BE;"Sand and gravel";0.001;1;NULL;0.001;"Gravel and crushed stone"
BE;"Construction Minerals nec";0.001;1;NULL;0.001;0
LX;"Iron ores";0.001;NULL;NULL;0.001;"based on global metal contents in crude Fe ores (46 %)"
LX;Arsenic;0;NULL;NULL;0.001;0
LX;Cadmium;0;NULL;NULL;0.001;"By-product of other ores"
LX;Cobalt;0;NULL;NULL;0.001;0
LX;Germanium;0;NULL;NULL;0.001;0
LX;Selenium;0;NULL;NULL;0.001;"By-product of other ores"
LX;Strontium;0;NULL;NULL;0.001;0
LX;Uranium;0;NULL;NULL;500;"based on global metal contents in crude U ores (0,2 %)"
LX;Kaolin;0;NULL;NULL;0.001;0
LX;"Sillica sand (quartzsand)";0;NULL;NULL;1;"Sand, silica and quartz"
LX;Chalk;0;NULL;NULL;1;0
LX;"Igneous rock (basalt, basaltic lava, diabase, granite, porphyry, etc.)";0;NULL;NULL;1;0
LX;Limestone;0;NULL;NULL;0.001;"Limestone flux and calcareous stone"
LX;"Slate including fill (incl. roof slate)";0;NULL;NULL;0.001;0
LX;Barite;0;NULL;NULL;1;0
LX;Potash;0;NULL;NULL;2.22222222222222;"based on K2O content in gross potash weight (45 %)"
LX;"Strontium minerals";0;NULL;NULL;0.001;0
LX;"Sulphur as a by-product of natural gas etc.";0;NULL;NULL;0.001;0
LX;"Gypsum and anhydrite";0.001;1;NULL;0.001;0
LX;"Marble, travertines etc.";0;NULL;NULL;1;0
LX;"Sand and gravel";0;NULL;NULL;1;"Gravel and crushed stone"
LX;"Construction Minerals nec";0.001;1;NULL;0.001;0
VN;"Sand and gravel";1;0;NULL;1;NULL
US;"Common clay, clay for bricks etc.";1;0;NULL;1;NULL
US;"Ball clay";1;0;NULL;1;NULL
PR;"Salt nec";0.001;0;NULL;0.001;NULL
PL;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";1;0;NULL;1;NULL
PK;"Sand and gravel";0.001;0;NULL;0.001;NULL
PK;"Sillica sand (quartzsand)";0.001;0;NULL;0.001;NULL
PH;"Sand and gravel";1.22;0;NULL;1.22;NULL
NP;"Special clay";0.00122;0;NULL;0.00122;NULL
NC;"Sand and gravel";1.22;0;NULL;1.22;NULL
LV;"Sillica sand (quartzsand)";0.001;0;NULL;0.001;NULL
KG;"Sillica sand (quartzsand)";0.00122;0;NULL;0.00122;NULL
JO;"Common clay, clay for bricks etc.";1;0;NULL;1;NULL
JM;"Salt nec";0.001;0;NULL;0.001;NULL
IS;"Salt nec";0.001;0;NULL;0.001;NULL
GT;"Sand and gravel";1.22;0;NULL;1.22;NULL
FJ;"Sand and gravel";0.00122;0;NULL;0.00122;NULL
DO;"Sand and gravel";0.00122;0;NULL;0.00122;NULL
DK;Chalk;1.22;0;NULL;1.22;NULL
CU;"Sand and gravel";1.22;0;NULL;1.22;NULL
BW;"Sand and gravel";1.22;0;NULL;1.22;NULL
BO;"Salt nec";0.001;0;NULL;0.001;NULL
AL;"Sillica sand (quartzsand)";0.00122;0;NULL;0.00122;NULL
JO;Limestone;1;0;NULL;1;NULL
GT;Limestone;0.00122;0;NULL;0.00122;NULL
EE;Limestone;0.001;0;NULL;0.001;NULL
DO;Limestone;0.00122;0;NULL;0.00122;NULL
CR;"Crushed stone";1.22;0;NULL;1.22;NULL
BA;"Crushed stone";0.00122;0;NULL;0.00122;NULL
ZA;"Salt nec";0.001;0;NULL;0.001;NULL
ZA;"Nepheline syenite";0.001;0;NULL;0.001;NULL
YU;"Salt nec";0.001;0;NULL;0.001;NULL
YU;"Rock salt";0.001;0;NULL;0.001;NULL
YU;"Sea salt";0.001;0;NULL;0.001;NULL
YE;"Salt nec";0.001;0;NULL;0.001;NULL
VN;"Salt nec";0.001;0;NULL;0.001;NULL
VE;"Salt nec";0.001;0;NULL;0.001;NULL
VE;"Sea salt";0.001;0;NULL;0.001;NULL
UZ;"Salt nec";0.001;0;NULL;0.001;NULL
UZ;Rhenium;0.001;0;NULL;0.001;NULL
UZ;Iodine;1e-06;1;NULL;1e-06;
US;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";0.001;0;NULL;0.001;NULL
US;"Rock salt";0.001;0;NULL;0.001;NULL
US;"Evaporated salt";0.001;0;NULL;0.001;NULL
US;"Brine salt";0.001;0;NULL;0.001;NULL
US;"Sodium carbonate, natural";0.001;0;NULL;0.001;NULL
US;Rhenium;0.001;0;NULL;0.001;NULL
US;Iodine;1e-06;1;NULL;1e-06;
US;Bromine;1e-06;1;NULL;1e-06;
TW;"Iron ores";0;NULL;NULL;0.001;0
TW;Antimony;0;NULL;NULL;0.0136054421768707;"based on global metal contents in crude Sb ores (7,35 %)"
TW;Arsenic;0;NULL;NULL;0.001;0
TW;"Bauxite (Aluminium)";0;NULL;NULL;0.001;0
TW;Beryllium;0;NULL;NULL;0.001;"By-product of other ores"
TW;Bismuth;0;NULL;NULL;0.001;"By-product of other ores"
TW;Cadmium;0;NULL;NULL;0.001;"By-product of other ores"
TW;Chromium;0;NULL;NULL;0.00268096514745308;"based on global metal contents in crude Cr ores (37,3 %)"
TW;Cobalt;0;NULL;NULL;0.001;"By-product of other ores"
TW;Copper;0.001;0.008;NULL;0.125;"National metal content"
TW;Germanium;0;NULL;NULL;0.001;"By-product of other ores"
TW;Gold;1e-06;8e-06;NULL;0.125;"national metal contents "
TW;Lead;0;NULL;NULL;0.0176991150442478;"based on global metal contents in crude Pb ores (5,65 %)"
TW;Lithium;0;NULL;NULL;0.001;"lithium minerals"
TW;Magnesium;0;NULL;NULL;0.001;0
TW;Manganeese;0;NULL;NULL;0.005;"based on national metal contents in crude Mn ores (20 %)"
TW;Mercury;0;NULL;NULL;3.33333333333333e-05;"based on global average data, upper concentration in middle range of Hg ores (3 %)"
TW;Molybdenum;0;NULL;NULL;0.5;"based on national metal contents in crude Mo ores (0,2 %)"
TW;Nickel;0;NULL;NULL;0.0564971751412429;"based on national metal contents in crude Ni ores (1,77 %)"
TW;"Niobium + Tantalum";0;NULL;NULL;0.001;"By-product of other ores"
TW;"Rare Earths Metals";0;NULL;NULL;0.0333333333333333;"based on global content of Cer ores (3%)"
TW;Selenium;0;NULL;NULL;0.001;0
TW;Silver;1e-06;1;NULL;1e-06;"By-product of lead and zinc mining"
TW;Strontium;0;NULL;NULL;0.001;0
TW;Tin;0;NULL;NULL;0.0203617;"based on global metal contents in crude Sn ores (2 %)"
TW;"Titanium (incl/ Ilmenite and Rutile)";0;NULL;NULL;0.001;"by-product of other ores"
TW;Tungsten;0;NULL;NULL;0.606060606060606;"based on national metal contents in crude W ores (0,165 %)"
TW;Uranium;0;NULL;NULL;0.5;"based on global metal contents in crude U ores (0,2 %)"
TW;Vanadium;0;NULL;NULL;0.001;"by-product of other mining"
TW;Zinc;0;NULL;NULL;0.001;"by-product of lead extraction"
TW;"Zirconium and Hafnium";0;NULL;NULL;0.001;"zirconium ore"
TW;"Bentonite, sepiolite and attapulgite";0;NULL;NULL;0.001;0
TW;"Fire, refactory and flint clay, Andalusite, kyanite and sillimanite (all Al-containing)";0;NULL;NULL;0.001;0
TW;Kaolin;0.001;1;NULL;0.001;0
TW;"Sillica sand (quartzsand)";1;NULL;NULL;1;0
TW;Dolomite;0;NULL;NULL;1;0
TW;Limestone;0;NULL;NULL;1;0
TW;"Abrasives, natural (puzzolan, pumice, volcanic cinder etc.)";0;NULL;NULL;0.001;0
TW;Barite;0;NULL;NULL;0.001;0
TW;"Borate minerals";0;NULL;NULL;0.001;0
TW;Diatomite;0;NULL;NULL;0.001;0
TW;Feldspar;0.001;1;NULL;0.001;0
TW;Fluorspar;0;NULL;NULL;0.001;0
TW;"Graphite, natural";0;NULL;NULL;0.001;0
TW;"Iron ore for pigments";0;NULL;NULL;0.001;0
TW;Magnesite;0;NULL;NULL;0.001;0
TW;Mica;0.001;1;NULL;0.001;0
TW;"Phosphate rock (natural phosphates)";0;NULL;NULL;0.001;0
TW;Potash;0;NULL;NULL;0.00222222222222222;"based on K2O content in gross potash weight (45 %)"
TW;"Strontium minerals";0;NULL;NULL;0.001;0
TW;Sulphur;0;NULL;NULL;0.001;"Sulphur, native"
TW;"Sulphur from pyrites";0;NULL;NULL;0.001;0
TW;"Sulphur as a by-product of natural gas etc.";0.001;1;NULL;0.001;0
TW;"Talc (steatite, soapstone, pyrophyllite)";0.001;1;NULL;0.001;0
TW;Asbestos;0.001;NULL;NULL;0.001;0
TW;"Gypsum and anhydrite";0.001;1;NULL;0.001;0
TW;Perlite;0;NULL;NULL;0.001;0
TW;"Marble, travertines etc.";0;NULL;NULL;1;"Marble + serpentine"
TW;"Construction Minerals nec";0.001;1;NULL;0.001;0
UG;"Salt nec";0.001;0;NULL;0.001;NULL
UA;"Salt nec";0.001;0;NULL;0.001;NULL
UA;Bromine;1e-06;1;NULL;1e-06;
TZ;"Salt nec";0.001;0;NULL;0.001;NULL
TW;"Salt nec";0.001;0;NULL;0.001;NULL
TR;"Salt nec";0.001;0;NULL;0.001;NULL
TR;"Rock salt";0.001;0;NULL;0.001;NULL
TR;"Sea salt";0.001;0;NULL;0.001;NULL
TN;"Salt nec";0.001;0;NULL;0.001;NULL
TN;"Sea salt";0.001;0;NULL;0.001;NULL
TM;"Salt nec";0.001;0;NULL;0.001;NULL
TM;Iodine;1e-06;1;NULL;1e-06;
TM;Bromine;0.001;0;NULL;0.001;NULL
TJ;"Salt nec";0.001;0;NULL;0.001;NULL
TH;"Sillica sand (quartzsand)";1;0;NULL;1;NULL
TH;"Salt nec";0.001;0;NULL;0.001;NULL
TH;"Rock salt";0.001;0;NULL;0.001;NULL
SY;"Salt nec";0.001;0;NULL;0.001;NULL
SV;"Salt nec";0.001;0;NULL;0.001;NULL
SV;"Sea salt";0.001;0;NULL;0.001;NULL
SU;"Salt nec";0.001;0;NULL;0.001;NULL
SU;"Nepheline syenite";0.001;0;NULL;0.001;NULL
SU;Iodine;1e-06;1;NULL;1e-06;
SU;Bromine;1e-06;1;NULL;1e-06;
SO;"Salt nec";0.001;0;NULL;0.001;NULL
SN;"Salt nec";0.001;0;NULL;0.001;NULL
SN;"Sea salt";0.001;0;NULL;0.001;NULL
SL;"Salt nec";0.001;0;NULL;0.001;NULL
SK;"Salt nec";0.001;0;NULL;0.001;NULL
SI;"Salt nec";0.001;0;NULL;0.001;NULL
SD;"Salt nec";0.001;0;NULL;0.001;NULL
SA;"Rock salt";0.001;0;NULL;0.001;NULL
RU;"Salt nec";0.001;0;NULL;0.001;NULL
RU;Rhenium;0.001;0;NULL;0.001;NULL
RU;"Nepheline syenite";0.001;0;NULL;0.001;NULL
RU;Iodine;1e-06;1;NULL;1e-06;
RU;Bromine;1e-06;1;NULL;1e-06;
RS;"Salt nec";0.001;0;NULL;0.001;NULL
RS;"Rock salt";0.001;0;NULL;0.001;NULL
RS;"Sea salt";0.001;0;NULL;0.001;NULL
RO;"Salt nec";0.001;0;NULL;0.001;NULL
PT;"Rock salt";0.001;0;NULL;0.001;NULL
PT;"Sea salt";0.001;0;NULL;0.001;NULL
PL;"Salt nec";0.001;0;NULL;0.001;NULL
PL;"Rock salt";0.001;0;NULL;0.001;NULL
PL;"Brine salt";0.001;0;NULL;0.001;NULL
PL;Rhenium;0.001;0;NULL;0.001;NULL
PK;"Rock salt";0.001;0;NULL;0.001;NULL
PK;"Sea salt";0.001;0;NULL;0.001;NULL
PK;"Sodium carbonate, natural";0.001;0;NULL;0.001;NULL
PH;"Salt nec";0.001;0;NULL;0.001;NULL
PE;"Salt nec";0.001;0;NULL;0.001;NULL
PE;Rhenium;0.001;0;NULL;0.001;NULL
PA;"Salt nec";0.001;0;NULL;0.001;NULL
PA;"Sea salt";0.001;0;NULL;0.001;NULL
OM;"Salt nec";0.001;0;NULL;0.001;NULL
NZ;"Salt nec";0.001;0;NULL;0.001;NULL
NP;"Salt nec";0.001;0;NULL;0.001;NULL
NO;"Nepheline syenite";0.001;0;NULL;0.001;NULL
NL;"Salt nec";0.001;0;NULL;0.001;NULL
NI;"Salt nec";0.001;0;NULL;0.001;NULL
NI;"Sea salt";0.001;0;NULL;0.001;NULL
NE;"Salt nec";0.001;0;NULL;0.001;NULL
NA;"Salt nec";0.001;0;NULL;0.001;NULL
MZ;"Salt nec";0.001;0;NULL;0.001;NULL
MY;"Monazite (Thorium)";0.001;0;NULL;0.001;NULL
MX;"Salt nec";0.001;0;NULL;0.001;NULL
MU;"Salt nec";0.001;0;NULL;0.001;NULL
MU;"Sea salt";0.001;0;NULL;0.001;NULL
MR;"Salt nec";0.001;0;NULL;0.001;NULL
MN;"Salt nec";0.001;0;NULL;0.001;NULL
MM;"Salt nec";0.001;0;NULL;0.001;NULL
MM;"Brine salt";0.001;0;NULL;0.001;NULL
ML;"Salt nec";0.001;0;NULL;0.001;NULL
MG;"Salt nec";0.001;0;NULL;0.001;NULL
MA;"Salt nec";0.001;0;NULL;0.001;NULL
LY;"Salt nec";0.001;0;NULL;0.001;NULL
LT;"Peat for agricultural use";1;0;NULL;1;NULL
LK;"Salt nec";0.001;0;NULL;0.001;NULL
LB;"Salt nec";0.001;0;NULL;0.001;NULL
LA;"Salt nec";0.001;0;NULL;0.001;NULL
KZ;"Salt nec";0.001;0;NULL;0.001;NULL
KZ;Rhenium;0.001;0;NULL;0.001;NULL
KW;"Salt nec";0.001;0;NULL;0.001;NULL
KR;"Salt nec";0.001;0;NULL;0.001;NULL
KP;"Salt nec";0.001;0;NULL;0.001;NULL
KH;"Salt nec";0.001;0;NULL;0.001;NULL
KG;"Salt nec";1;0;NULL;1;NULL
KE;"Salt nec";0.001;0;NULL;0.001;NULL
KE;"Sodium carbonate, natural";0.001;0;NULL;0.001;NULL
JP;"Salt nec";0.001;0;NULL;0.001;NULL
JP;Iodine;1e-06;1;NULL;1e-06;
JP;Bromine;1e-06;1;NULL;1e-06;
JO;"Salt nec";0.001;0;NULL;0.001;NULL
JO;"Brine salt";0.001;0;NULL;0.001;NULL
JO;Bromine;1e-06;1;NULL;1e-06;
IT;"Rock salt";0.001;0;NULL;0.001;NULL
IT;"Sea salt";0.001;0;NULL;0.001;NULL
IT;Bromine;1e-06;1;NULL;1e-06;
IR;"Salt nec";0.001;0;NULL;0.001;NULL
IR;"Nepheline syenite";0.001;0;NULL;0.001;NULL
IQ;"Salt nec";0.001;0;NULL;0.001;NULL
IN;"Salt nec";0.001;0;NULL;0.001;NULL
IN;"Rock salt";0.001;0;NULL;0.001;NULL
IN;"Sea salt";0.001;0;NULL;0.001;NULL
IN;"Monazite (Thorium)";0.001;0;NULL;0.001;NULL
IN;Bromine;1e-06;1;NULL;1e-06;
IL;"Salt nec";0.001;0;NULL;0.001;NULL
IL;"Rock salt";0.001;0;NULL;0.001;NULL
IL;"Sea salt";0.001;0;NULL;0.001;NULL
IL;Bromine;1e-06;1;NULL;1e-06;
ID;"Salt nec";0.001;0;NULL;0.001;NULL
ID;Iodine;1e-06;1;NULL;1e-06;
HR;"Salt nec";0.001;0;NULL;0.001;NULL
HN;"Salt nec";0.001;0;NULL;0.001;NULL
GT;"Salt nec";0.001;0;NULL;0.001;NULL
GT;"Sea salt";0.001;0;NULL;0.001;NULL
GR;"Salt nec";0.001;0;NULL;0.001;NULL
GN;"Salt nec";0.001;0;NULL;0.001;NULL
DK;Zinc;0.001;0.0483;NULL;0.020703933747412;"Global average"
DK;Silver;1e-06;0.0003;NULL;0.00333333333333333;"Global average"
DK;Lead;0.001;0.05325;NULL;0.001;"By-product of zinc extraction"
DK;Gold;1e-06;4e-06;NULL;0.25;"""Global average"""
GH;"Salt nec";0.001;0;NULL;0.001;NULL
GE;"Salt nec";1;0;NULL;1;NULL
GB;"Salt nec";0.001;0;NULL;0.001;NULL
GB;"Rock salt";0.001;0;NULL;0.001;NULL
GB;"Brine salt";0.001;0;NULL;0.001;NULL
GB;Bromine;1e-06;1;NULL;1e-06;
FR;"Salt nec";0.001;0;NULL;0.001;NULL
FR;"Rock salt";0.001;0;NULL;0.001;NULL
FR;"Sea salt";0.001;0;NULL;0.001;NULL
FR;"Brine salt";0.001;0;NULL;0.001;NULL
FR;Bromine;1e-06;1;NULL;1e-06;
FI;"Salt nec";0.001;0;NULL;0.001;NULL
ET;"Salt nec";0.001;0;NULL;0.001;NULL
ET;"Sodium carbonate, natural";0.001;0;NULL;0.001;NULL
ES;"Salt nec";0.001;0;NULL;0.001;NULL
ES;"Rock salt";0.001;0;NULL;0.001;NULL
ES;"Sea salt";0.001;0;NULL;0.001;NULL
ES;Bromine;1e-06;1;NULL;1e-06;
CX;"Phosphate rock (natural phosphates)";0.001;1;NULL;0.001;0
NR;"Phosphate rock (natural phosphates)";0.001;1;NULL;0.001;0
FM;"Construction Minerals nec";0.001;1;NULL;0.001;0
MH;"Construction Minerals nec";0.001;1;NULL;0.001;0
MP;"Construction Minerals nec";0.001;1;NULL;0.001;0
NR;"Construction Minerals nec";0.001;1;NULL;0.001;0
NU;"Construction Minerals nec";0.001;1;NULL;0.001;0
PW;"Construction Minerals nec";0.001;1;NULL;0.001;0
TK;"Construction Minerals nec";0.001;1;NULL;0.001;0
TO;"Construction Minerals nec";0.001;1;NULL;0.001;0
TV;"Construction Minerals nec";0.001;1;NULL;0.001;0
WF;"Construction Minerals nec";0.001;1;NULL;0.001;0
AE;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AE;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AF;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AF;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
ER;"Salt nec";0.001;0;NULL;0.001;NULL
AG;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AG;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
EG;"Salt nec";0.001;0;NULL;0.001;NULL
AI;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AI;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AL;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AL;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AM;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AM;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AN;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AN;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AO;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AO;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AR;Vermiculite;0.001;0.5;NULL;0.001;"Estimated global everage of 50% ore grade"
AR;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AS;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AS;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AT;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AT;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AU;Vermiculite;0.001;0.5;NULL;0.001;"Estimated global everage of 50% ore grade"
AU;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AW;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AW;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AZ;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
AZ;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BA;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BA;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
EE;"Peat for agricultural use";1;0;NULL;1;NULL
BB;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BB;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BD;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BD;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BE;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BE;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
EC;"Salt nec";0.001;0;NULL;0.001;NULL
BF;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BF;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
DZ;"Brine salt";0.001;0;NULL;0.001;NULL
BG;Vermiculite;0.001;0.5;NULL;0.001;"Estimated global everage of 50% ore grade"
BG;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
DO;"Salt nec";0.001;0;NULL;0.001;NULL
BH;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BH;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
DO;"Rock salt";0.001;0;NULL;0.001;NULL
BI;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BI;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BJ;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BJ;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BM;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BM;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BN;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BN;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BO;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BO;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
DO;"Sea salt";0.001;0;NULL;0.001;NULL
BR;Vermiculite;0.001;0.5;NULL;0.001;"Estimated global everage of 50% ore grade"
BR;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BS;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BS;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BT;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BT;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
DK;"Salt nec";0.001;0;NULL;0.001;NULL
BW;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BW;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
DJ;"Salt nec";0.001;0;NULL;0.001;NULL
BY;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BY;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
DE;"Salt nec";0.001;0;NULL;0.001;NULL
BZ;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
BZ;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
DE;"Rock salt";0.001;0;NULL;0.001;NULL
DE;"Brine salt";0.001;0;NULL;0.001;NULL
CA;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
CA;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
CD;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
CD;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
CF;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
CF;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
CG;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
CG;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
DE;Bromine;1e-06;1;NULL;1e-06;
CH;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
CH;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
CI;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
CI;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
CZ;"Salt nec";0.001;0;NULL;0.001;NULL
CK;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
CK;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
CL;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
CL;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
CM;Vermiculite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
CM;Wollastonite;0.001;0.5;NULL;0.002;"Estimated global everage of 50% ore grade"
